MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Longitude,Latitude,Country,State,City
976578,21,2.3,1.4,37588,2.9,-118.0,34.0,India,Tamil Nadu,Coimbatore
243138,44,2.5,1.2,71828,5.3,-118.0,34.0,India,Kerala,Thiruvananthapuram
455061,43,5.5,2.5,91015,3.4,-118.0,34.0,India,Maharashtra,Nagpur
921652,43,5.0,1.6,80325,3.9,-118.0,34.0,India,Maharashtra,Pune
163923,17,5.0,1.9,54020,2.2,-118.0,34.0,India,Rajasthan,Udaipur
858493,35,3.2,1.6,45736,5.6,-118.0,34.0,India,Gujarat,Surat
369213,37,5.4,1.7,61598,2.1,-118.0,34.0,India,Uttar Pradesh,Varanasi
215288,45,5.3,1.3,60601,4.0,-118.0,34.0,India,Uttar Pradesh,Lucknow
160097,44,4.2,3.3,24544,2.4,-118.0,34.0,India,Uttar Pradesh,Kanpur
556278,34,5.4,2.5,13831,2.7,-118.0,34.0,India,West Bengal,Kolkata
260056,18,5.5,3.4,80216,2.9,-118.0,34.0,India,Uttar Pradesh,Varanasi
818172,45,2.3,1.1,90605,3.8,-118.0,34.0,India,Telangana,Warangal
657601,47,5.0,3.3,84505,3.3,-118.0,34.0,India,Rajasthan,Jaipur
707548,42,5.0,1.5,12131,5.0,-118.0,34.0,India,Telangana,Nizamabad
299726,2,3.4,2.8,94633,3.7,-118.0,34.0,India,Uttar Pradesh,Kanpur
544173,13,5.1,4.0,31739,4.9,-118.0,34.0,India,Uttar Pradesh,Varanasi
544946,20,5.6,2.8,66436,5.6,-118.0,34.0,India,Maharashtra,Nagpur
897605,23,1.8,1.0,86458,4.5,-118.0,34.0,India,Delhi,Dwarka
264579,25,2.8,1.3,78070,4.6,-118.0,34.0,India,Maharashtra,Nagpur
466101,42,2.3,1.1,90851,4.5,-118.0,34.0,India,Karnataka,Hubli
820461,30,4.9,3.2,47057,3.2,-118.0,34.0,India,Delhi,Dwarka
288263,25,5.5,1.7,9703,5.1,-118.0,34.0,India,Gujarat,Ahmedabad
339073,31,3.5,2.5,20266,2.0,-118.0,34.0,India,Uttar Pradesh,Lucknow
994674,47,5.7,4.1,88307,5.7,-118.0,34.0,India,Karnataka,Bengaluru
862026,24,5.4,4.8,30986,4.1,-118.0,34.0,India,Uttar Pradesh,Lucknow
652131,37,3.1,1.8,38286,2.0,-118.0,34.0,India,Rajasthan,Jaipur
539702,40,3.2,2.6,55022,2.5,-118.0,34.0,India,Gujarat,Surat
700179,29,5.4,3.4,72631,4.0,-118.0,34.0,India,West Bengal,Howrah
953152,4,3.6,2.9,58825,3.6,-118.0,34.0,India,Rajasthan,Udaipur
333224,7,3.6,2.4,97992,4.0,-118.0,34.0,India,Karnataka,Bengaluru
986828,14,1.8,1.0,82401,5.8,-118.0,34.0,India,Karnataka,Mysuru
856850,14,5.1,2.3,45228,3.2,-118.0,34.0,India,Gujarat,Surat
244710,10,2.7,1.7,51352,4.7,-118.0,34.0,India,Rajasthan,Jodhpur
481882,4,3.8,1.6,88357,2.4,-118.0,34.0,India,Maharashtra,Pune
839609,30,4.9,2.5,58609,2.8,-118.0,34.0,India,Uttar Pradesh,Kanpur
218147,44,1.7,1.0,51296,5.1,-118.0,34.0,India,Kerala,Kochi
255829,21,2.7,1.2,6091,5.1,-118.0,34.0,India,Gujarat,Vadodara
941373,40,2.1,1.6,87557,6.0,-118.0,34.0,India,Gujarat,Vadodara
648683,16,3.7,2.6,20548,5.5,-118.0,34.0,India,Maharashtra,Nagpur
569280,39,2.6,1.5,11682,2.8,-118.0,34.0,India,Rajasthan,Udaipur
872344,40,3.7,1.7,84027,2.9,-118.0,34.0,India,Delhi,Rohini
870555,44,5.9,3.0,36003,4.1,-118.0,34.0,India,Tamil Nadu,Madurai
559183,29,1.9,1.2,37360,2.6,-118.0,34.0,India,Gujarat,Ahmedabad
877721,14,3.2,1.1,91690,5.3,-118.0,34.0,India,Gujarat,Vadodara
270750,30,3.0,2.3,53396,3.8,-118.0,34.0,India,Maharashtra,Mumbai
547862,41,4.5,3.8,65670,3.2,-118.0,34.0,India,Karnataka,Mysuru
937735,45,3.5,2.3,26619,3.8,-118.0,34.0,India,Karnataka,Mysuru
726698,7,1.9,1.4,43548,4.3,-118.0,34.0,India,Gujarat,Vadodara
457687,32,4.8,3.7,88622,2.8,-118.0,34.0,India,Telangana,Warangal
444779,19,4.2,1.4,36458,5.1,-118.0,34.0,India,Maharashtra,Pune
489872,16,1.7,1.1,99197,2.1,-118.0,34.0,India,Maharashtra,Mumbai
144082,31,2.2,1.1,79025,3.9,-118.0,34.0,India,Kerala,Kozhikode
192963,14,6.0,3.3,19468,3.1,-118.0,34.0,India,Gujarat,Surat
141782,46,4.4,2.7,43425,5.7,-118.0,34.0,India,West Bengal,Kolkata
383578,24,5.6,4.2,14333,4.4,-118.0,34.0,India,Tamil Nadu,Coimbatore
889274,13,1.6,1.0,82766,2.2,-118.0,34.0,India,Karnataka,Mysuru
387064,50,5.1,2.2,14782,2.4,-118.0,34.0,India,Maharashtra,Mumbai
728326,25,2.4,1.3,85482,4.1,-118.0,34.0,India,Kerala,Thiruvananthapuram
727552,18,5.9,1.6,47178,5.7,-118.0,34.0,India,Tamil Nadu,Coimbatore
777719,49,1.7,1.1,40780,2.2,-118.0,34.0,India,Karnataka,Hubli
988349,5,4.1,2.7,9609,5.3,-118.0,34.0,India,Rajasthan,Udaipur
397786,27,1.7,1.1,32595,3.8,-118.0,34.0,India,Karnataka,Bengaluru
350060,4,2.5,1.4,14603,2.6,-118.0,34.0,India,West Bengal,Kolkata
610106,33,5.3,1.3,94929,4.6,-118.0,34.0,India,Gujarat,Vadodara
386875,41,4.0,3.1,25804,5.9,-118.0,34.0,India,Kerala,Thiruvananthapuram
410136,46,5.6,1.4,22740,5.2,-118.0,34.0,India,West Bengal,Howrah
477544,6,2.7,1.7,8802,5.9,-118.0,34.0,India,Kerala,Kochi
592939,2,5.5,2.6,41808,3.3,-118.0,34.0,India,Uttar Pradesh,Varanasi
758075,5,2.6,1.7,59317,4.2,-118.0,34.0,India,Tamil Nadu,Madurai
797689,17,6.0,1.9,48450,2.4,-118.0,34.0,India,Uttar Pradesh,Lucknow
674122,40,5.9,1.5,22050,4.6,-118.0,34.0,India,Rajasthan,Udaipur
937535,20,2.1,1.5,79705,4.1,-118.0,34.0,India,Delhi,Dwarka
882955,28,5.2,2.4,91324,6.0,-118.0,34.0,India,West Bengal,Kolkata
111706,33,2.4,1.7,20720,3.7,-118.0,34.0,India,Maharashtra,Nagpur
446362,2,3.1,1.1,13454,3.3,-118.0,34.0,India,West Bengal,Durgapur
691978,17,3.1,2.1,34536,5.9,-118.0,34.0,India,West Bengal,Kolkata
515267,41,5.1,1.2,14719,3.8,-118.0,34.0,India,Tamil Nadu,Coimbatore
862814,31,2.1,1.3,45554,2.3,-118.0,34.0,India,Maharashtra,Mumbai
231546,47,3.4,2.2,89671,5.8,-118.0,34.0,India,Telangana,Hyderabad
794847,40,1.5,1.0,21707,2.1,-118.0,34.0,India,Kerala,Kochi
442479,47,4.2,2.8,98305,2.4,-118.0,34.0,India,Kerala,Kozhikode
573220,26,2.9,2.0,98765,2.5,-118.0,34.0,India,Gujarat,Surat
767057,30,3.5,2.4,79181,4.6,-118.0,34.0,India,Tamil Nadu,Chennai
836983,20,3.4,2.5,80513,5.6,-118.0,34.0,India,Tamil Nadu,Chennai
495025,13,5.2,1.1,45188,2.5,-118.0,34.0,India,Rajasthan,Udaipur
807027,36,4.3,2.0,59658,3.2,-118.0,34.0,India,Rajasthan,Jodhpur
251019,4,3.4,1.8,39109,4.7,-118.0,34.0,India,Uttar Pradesh,Kanpur
767075,30,2.0,1.4,57235,4.3,-118.0,34.0,India,Maharashtra,Nagpur
453035,7,3.2,2.3,68300,2.3,-118.0,34.0,India,Kerala,Kochi
246529,22,2.2,1.6,48793,4.0,-118.0,34.0,India,Gujarat,Surat
615474,5,4.9,3.2,41323,3.4,-118.0,34.0,India,Delhi,New Delhi
440918,28,2.2,1.1,17637,3.5,-118.0,34.0,India,West Bengal,Kolkata
468455,22,4.3,2.6,4454,3.7,-118.0,34.0,India,Uttar Pradesh,Varanasi
762817,11,1.5,1.0,96611,2.8,-118.0,34.0,India,Tamil Nadu,Madurai
144957,8,4.7,2.7,6536,3.9,-118.0,34.0,India,Delhi,Rohini
254233,45,3.5,1.9,79065,2.2,-118.0,34.0,India,Maharashtra,Mumbai
522239,10,3.0,1.6,66608,3.3,-118.0,34.0,India,Karnataka,Bengaluru
939202,39,4.1,3.6,87891,2.7,-118.0,34.0,India,Tamil Nadu,Coimbatore
254648,49,5.8,2.4,61620,4.7,-118.0,34.0,India,Gujarat,Vadodara
301636,34,4.9,1.1,39930,3.9,-118.0,34.0,India,Uttar Pradesh,Varanasi
361604,2,5.6,2.8,47851,4.8,-118.0,34.0,India,Maharashtra,Mumbai
213511,16,4.0,1.6,54069,2.4,-118.0,34.0,India,West Bengal,Kolkata
669948,43,3.0,1.4,5733,6.0,-118.0,34.0,India,Uttar Pradesh,Lucknow
129473,35,4.5,1.1,53074,4.7,-118.0,34.0,India,Rajasthan,Jaipur
414105,34,3.8,2.7,48811,4.8,-118.0,34.0,India,Telangana,Warangal
355664,7,4.1,1.1,50121,2.6,-118.0,34.0,India,Kerala,Kochi
777947,31,5.2,1.1,83443,5.2,-118.0,34.0,India,Karnataka,Mysuru
710055,31,2.4,1.5,48713,4.4,-118.0,34.0,India,Telangana,Hyderabad
990700,32,2.8,1.6,90379,3.8,-118.0,34.0,India,Delhi,New Delhi
639032,16,3.1,1.4,43334,3.8,-118.0,34.0,India,Maharashtra,Nagpur
421460,31,3.5,1.6,21261,2.8,-118.0,34.0,India,Kerala,Kochi
881973,12,4.3,1.7,10395,5.6,-118.0,34.0,India,Rajasthan,Jaipur
162029,13,5.3,2.4,9398,2.4,-118.0,34.0,India,Telangana,Hyderabad
283517,50,2.4,1.2,71113,3.0,-118.0,34.0,India,Delhi,Dwarka
172313,29,4.4,2.3,20870,5.0,-118.0,34.0,India,Delhi,Dwarka
342371,26,5.9,4.7,67534,2.5,-118.0,34.0,India,Tamil Nadu,Chennai
866487,6,4.9,1.9,34038,5.0,-118.0,34.0,India,Gujarat,Surat
624654,29,5.0,4.0,46316,2.4,-118.0,34.0,India,Delhi,New Delhi
573129,37,3.9,2.0,79350,5.9,-118.0,34.0,India,Delhi,New Delhi
731117,13,3.1,1.7,24441,4.4,-118.0,34.0,India,Gujarat,Ahmedabad
947542,40,2.6,1.8,51656,5.1,-118.0,34.0,India,Delhi,New Delhi
559592,19,1.5,1.0,46818,2.7,-118.0,34.0,India,Karnataka,Mysuru
214080,14,2.5,1.1,88646,5.9,-118.0,34.0,India,Rajasthan,Jodhpur
491461,48,3.8,1.3,16878,2.3,-118.0,34.0,India,Telangana,Warangal
648275,18,2.1,1.3,70995,3.5,-118.0,34.0,India,Telangana,Warangal
592872,39,5.1,2.5,53821,3.5,-118.0,34.0,India,Rajasthan,Udaipur
786610,16,4.1,2.6,73947,5.8,-118.0,34.0,India,Delhi,Rohini
691218,21,3.7,3.2,27206,4.2,-118.0,34.0,India,Uttar Pradesh,Lucknow
794542,2,4.6,3.5,55355,4.8,-118.0,34.0,India,Telangana,Warangal
903447,24,4.3,3.7,20107,3.6,-118.0,34.0,India,West Bengal,Durgapur
727964,24,5.7,1.8,34978,2.3,-118.0,34.0,India,West Bengal,Durgapur
944631,8,1.9,1.2,2505,3.0,-118.0,34.0,India,Maharashtra,Pune
403330,36,1.6,1.0,92964,4.4,-118.0,34.0,India,West Bengal,Kolkata
521255,31,2.9,2.3,77868,5.4,-118.0,34.0,India,Tamil Nadu,Madurai
516389,40,5.8,4.2,67901,4.0,-118.0,34.0,India,Kerala,Thiruvananthapuram
569018,35,4.3,2.7,89493,5.8,-118.0,34.0,India,Tamil Nadu,Coimbatore
934084,36,5.1,3.2,35282,5.0,-118.0,34.0,India,Gujarat,Surat
252445,34,5.0,3.9,81038,2.5,-118.0,34.0,India,Delhi,Dwarka
615933,33,4.6,3.7,9192,4.2,-118.0,34.0,India,Telangana,Hyderabad
157276,38,5.5,3.2,69884,2.7,-118.0,34.0,India,Rajasthan,Jaipur
543378,50,3.5,1.8,61307,2.0,-118.0,34.0,India,Karnataka,Bengaluru
464665,46,5.6,2.1,46256,4.5,-118.0,34.0,India,Telangana,Warangal
474648,32,3.2,2.4,33695,5.4,-118.0,34.0,India,West Bengal,Durgapur
946155,49,2.4,1.6,43157,3.1,-118.0,34.0,India,Telangana,Nizamabad
497830,27,3.9,2.4,57989,5.9,-118.0,34.0,India,Telangana,Warangal
791540,26,4.7,2.3,92630,2.9,-118.0,34.0,India,Kerala,Kochi
581252,0,2.3,1.2,21322,2.4,-118.0,34.0,India,Uttar Pradesh,Lucknow
526191,45,4.1,1.7,45392,3.8,-118.0,34.0,India,West Bengal,Durgapur
285106,25,3.9,1.2,6758,3.3,-118.0,34.0,India,Tamil Nadu,Madurai
454407,26,2.3,1.7,43770,4.0,-118.0,34.0,India,West Bengal,Kolkata
881901,47,5.1,3.0,5843,5.0,-118.0,34.0,India,Tamil Nadu,Coimbatore
828527,11,2.8,2.1,51806,5.0,-118.0,34.0,India,Gujarat,Ahmedabad
573156,5,4.1,1.6,42879,3.1,-118.0,34.0,India,Delhi,Rohini
221050,25,2.8,2.1,28135,5.7,-118.0,34.0,India,Gujarat,Vadodara
717356,32,1.6,1.1,16962,5.0,-118.0,34.0,India,Telangana,Warangal
900713,3,5.7,5.0,59067,2.0,-118.0,34.0,India,Maharashtra,Mumbai
646079,13,3.3,2.0,89446,3.4,-118.0,34.0,India,Uttar Pradesh,Lucknow
415470,15,5.6,2.4,95692,3.2,-118.0,34.0,India,Tamil Nadu,Coimbatore
224453,32,3.1,2.5,95962,5.7,-118.0,34.0,India,Delhi,Dwarka
231591,1,3.7,1.7,20661,3.2,-118.0,34.0,India,Uttar Pradesh,Kanpur
394354,27,3.0,1.5,78427,3.6,-118.0,34.0,India,Uttar Pradesh,Varanasi
507335,29,3.4,2.1,19460,5.2,-118.0,34.0,India,Gujarat,Vadodara
694466,40,5.8,5.2,18427,3.7,-118.0,34.0,India,Karnataka,Mysuru
222150,3,5.6,2.8,97613,3.9,-118.0,34.0,India,West Bengal,Kolkata
471986,34,1.8,1.2,16141,4.9,-118.0,34.0,India,Kerala,Kochi
231650,15,5.8,1.3,8648,3.8,-118.0,34.0,India,Uttar Pradesh,Kanpur
140991,27,2.5,1.2,48385,4.4,-118.0,34.0,India,Uttar Pradesh,Varanasi
535826,3,3.5,1.2,16587,3.3,-118.0,34.0,India,Kerala,Kochi
351487,33,5.3,2.8,45638,5.6,-118.0,34.0,India,West Bengal,Durgapur
377434,25,3.5,1.9,96477,3.1,-118.0,34.0,India,Karnataka,Bengaluru
134177,28,5.7,4.0,81949,4.4,-118.0,34.0,India,West Bengal,Durgapur
434129,21,2.0,1.2,79846,4.7,-118.0,34.0,India,Karnataka,Bengaluru
704146,40,2.1,1.0,76769,5.2,-118.0,34.0,India,Delhi,Dwarka
209951,28,5.2,1.9,77345,3.0,-118.0,34.0,India,Telangana,Warangal
838422,16,3.8,2.7,43016,3.3,-118.0,34.0,India,Kerala,Thiruvananthapuram
332453,22,4.7,2.5,73012,3.6,-118.0,34.0,India,Rajasthan,Jaipur
675013,36,4.8,1.2,94767,3.2,-118.0,34.0,India,Telangana,Nizamabad
510880,34,4.4,3.4,37261,2.2,-118.0,34.0,India,Telangana,Hyderabad
750641,34,5.4,3.9,2597,3.5,-118.0,34.0,India,Gujarat,Surat
702488,4,4.3,1.4,43058,3.8,-118.0,34.0,India,Delhi,New Delhi
635983,10,5.6,1.3,65397,2.8,-118.0,34.0,India,Delhi,Dwarka
508746,0,4.2,3.1,63910,4.1,-118.0,34.0,India,Gujarat,Ahmedabad
516510,20,1.5,1.0,95640,3.7,-118.0,34.0,India,Delhi,Rohini
229155,20,5.4,1.3,31145,5.9,-118.0,34.0,India,Delhi,Dwarka
685928,48,2.0,1.1,49295,5.2,-118.0,34.0,India,Gujarat,Ahmedabad
940174,14,5.6,2.7,22830,6.0,-118.0,34.0,India,Tamil Nadu,Coimbatore
740466,47,2.7,1.9,67576,4.9,-118.0,34.0,India,Gujarat,Surat
302611,24,5.1,4.0,96967,2.6,-118.0,34.0,India,Karnataka,Bengaluru
760903,3,5.4,2.0,61388,2.6,-118.0,34.0,India,Tamil Nadu,Madurai
866513,24,4.9,4.1,80377,4.4,-118.0,34.0,India,Uttar Pradesh,Kanpur
877895,19,5.2,3.0,35247,3.1,-118.0,34.0,India,Gujarat,Surat
726831,27,4.2,1.1,85864,3.0,-118.0,34.0,India,Kerala,Kochi
802206,0,4.2,2.4,49609,5.5,-118.0,34.0,India,Uttar Pradesh,Kanpur
813098,0,4.8,3.2,65109,2.3,-118.0,34.0,India,West Bengal,Kolkata
859732,11,1.9,1.4,84062,3.8,-118.0,34.0,India,Gujarat,Vadodara
304419,19,2.9,2.3,37834,4.8,-118.0,34.0,India,Uttar Pradesh,Kanpur
507863,32,3.0,2.1,87123,5.6,-118.0,34.0,India,Gujarat,Ahmedabad
568230,13,4.6,3.2,65011,5.4,-118.0,34.0,India,Telangana,Warangal
363467,9,4.2,1.6,38257,5.6,-118.0,34.0,India,Gujarat,Ahmedabad
290057,7,2.6,1.9,50174,2.3,-118.0,34.0,India,Telangana,Hyderabad
269623,1,5.3,1.6,69337,6.0,-118.0,34.0,India,Gujarat,Vadodara
284320,47,4.5,1.5,65305,5.3,-118.0,34.0,India,Telangana,Hyderabad
669522,14,1.9,1.2,72556,4.6,-118.0,34.0,India,West Bengal,Kolkata
601119,44,2.7,1.8,46711,5.6,-118.0,34.0,India,Rajasthan,Udaipur
480215,35,4.1,1.4,17188,4.0,-118.0,34.0,India,Telangana,Hyderabad
431806,46,3.4,2.7,45673,2.8,-118.0,34.0,India,Tamil Nadu,Coimbatore
194223,4,4.8,1.5,86013,4.0,-118.0,34.0,India,Maharashtra,Mumbai
184637,28,2.7,2.1,52300,6.0,-118.0,34.0,India,Karnataka,Hubli
940011,27,3.8,1.4,76340,3.3,-118.0,34.0,India,Gujarat,Surat
786479,43,4.6,3.9,61990,5.2,-118.0,34.0,India,Gujarat,Ahmedabad
619171,32,5.5,4.9,42239,2.3,-118.0,34.0,India,Telangana,Nizamabad
708885,3,2.8,1.9,27184,4.1,-118.0,34.0,India,Rajasthan,Jaipur
912847,19,3.0,1.7,44871,5.3,-118.0,34.0,India,Uttar Pradesh,Kanpur
517929,39,1.9,1.1,28540,5.8,-118.0,34.0,India,Gujarat,Ahmedabad
326793,48,3.5,1.6,97004,2.5,-118.0,34.0,India,Telangana,Hyderabad
445384,45,2.4,1.5,38325,4.7,-118.0,34.0,India,Rajasthan,Udaipur
510962,1,3.9,1.3,61992,4.4,-118.0,34.0,India,Karnataka,Hubli
204079,39,2.7,1.5,64053,2.1,-118.0,34.0,India,Maharashtra,Nagpur
847563,14,5.7,2.8,58720,2.1,-118.0,34.0,India,Maharashtra,Nagpur
442562,43,3.3,2.7,49169,3.9,-118.0,34.0,India,Gujarat,Surat
779096,30,5.0,4.4,62603,5.1,-118.0,34.0,India,Tamil Nadu,Madurai
878609,18,2.0,1.2,80749,2.9,-118.0,34.0,India,Uttar Pradesh,Lucknow
353401,34,5.9,4.1,89595,2.0,-118.0,34.0,India,West Bengal,Howrah
425818,12,1.8,1.0,65916,4.3,-118.0,34.0,India,West Bengal,Howrah
111213,30,4.8,4.2,39916,4.9,-118.0,34.0,India,West Bengal,Howrah
553841,28,3.7,1.6,51302,3.1,-118.0,34.0,India,West Bengal,Kolkata
927689,49,2.3,1.7,46392,2.3,-118.0,34.0,India,Rajasthan,Jaipur
250652,42,5.6,2.0,80634,3.3,-118.0,34.0,India,Uttar Pradesh,Kanpur
251356,37,5.0,2.3,9306,5.2,-118.0,34.0,India,Telangana,Hyderabad
397814,9,5.6,3.4,57096,5.0,-118.0,34.0,India,Kerala,Kochi
335447,10,3.9,3.0,64245,4.1,-118.0,34.0,India,Karnataka,Hubli
473127,46,2.1,1.4,89876,2.6,-118.0,34.0,India,Uttar Pradesh,Lucknow
471739,11,5.3,2.3,66688,5.8,-118.0,34.0,India,West Bengal,Kolkata
525969,6,3.2,2.1,4875,3.8,-118.0,34.0,India,Rajasthan,Udaipur
115054,28,4.3,2.1,69946,3.1,-118.0,34.0,India,Maharashtra,Mumbai
608487,31,5.2,3.5,96762,2.3,-118.0,34.0,India,Rajasthan,Udaipur
234661,43,1.7,1.1,99635,3.3,-118.0,34.0,India,Tamil Nadu,Coimbatore
410445,12,1.8,1.0,91626,3.7,-118.0,34.0,India,Gujarat,Vadodara
483568,43,3.2,2.3,11749,3.8,-118.0,34.0,India,Karnataka,Bengaluru
598029,10,1.9,1.1,50486,4.6,-118.0,34.0,India,Maharashtra,Nagpur
120788,34,2.5,1.1,2380,5.5,-118.0,34.0,India,Delhi,Rohini
497102,10,4.4,2.7,12800,2.6,-118.0,34.0,India,Maharashtra,Mumbai
848790,40,2.6,1.9,97829,4.4,-118.0,34.0,India,Telangana,Hyderabad
339683,48,5.3,3.1,51558,4.1,-118.0,34.0,India,Kerala,Kochi
517004,8,5.6,3.9,17698,3.6,-118.0,34.0,India,Maharashtra,Nagpur
541658,17,5.6,4.1,48479,2.9,-118.0,34.0,India,Karnataka,Mysuru
998269,11,4.1,1.1,16457,2.7,-118.0,34.0,India,West Bengal,Howrah
842477,22,3.9,3.4,34387,4.2,-118.0,34.0,India,Rajasthan,Udaipur
215993,50,3.1,1.5,59624,3.2,-118.0,34.0,India,Telangana,Nizamabad
673629,48,5.3,4.3,10722,5.2,-118.0,34.0,India,Kerala,Thiruvananthapuram
230035,13,5.5,3.3,22068,3.5,-118.0,34.0,India,Gujarat,Surat
461391,15,3.8,1.6,99320,3.5,-118.0,34.0,India,Uttar Pradesh,Kanpur
214377,30,5.3,4.6,59984,5.9,-118.0,34.0,India,West Bengal,Howrah
388749,27,4.2,3.5,62648,4.8,-118.0,34.0,India,Maharashtra,Nagpur
171223,16,2.7,1.1,41229,2.8,-118.0,34.0,India,Karnataka,Mysuru
725189,39,3.6,2.2,7988,4.3,-118.0,34.0,India,Karnataka,Hubli
523343,12,5.8,5.0,93371,5.5,-118.0,34.0,India,Delhi,Dwarka
858403,37,1.9,1.1,9627,2.5,-118.0,34.0,India,Uttar Pradesh,Kanpur
928180,35,4.3,1.1,52420,3.1,-118.0,34.0,India,Kerala,Thiruvananthapuram
467811,48,2.4,1.1,63829,4.9,-118.0,34.0,India,Telangana,Nizamabad
903218,13,1.9,1.1,82723,4.1,-118.0,34.0,India,Gujarat,Ahmedabad
222385,35,4.5,2.4,69056,2.2,-118.0,34.0,India,Maharashtra,Pune
850090,11,1.7,1.2,38758,2.5,-118.0,34.0,India,Karnataka,Bengaluru
836739,8,4.1,3.5,57543,5.0,-118.0,34.0,India,Maharashtra,Mumbai
750134,43,3.7,2.7,59131,4.7,-118.0,34.0,India,Karnataka,Hubli
612191,31,4.5,2.5,87178,5.2,-118.0,34.0,India,Karnataka,Bengaluru
983355,23,4.4,3.1,4738,3.2,-118.0,34.0,India,Uttar Pradesh,Lucknow
718125,27,5.3,4.6,33768,2.6,-118.0,34.0,India,Kerala,Thiruvananthapuram
674375,42,2.0,1.4,33349,5.2,-118.0,34.0,India,West Bengal,Durgapur
195938,42,4.2,1.8,69305,6.0,-118.0,34.0,India,Kerala,Kochi
734535,11,5.8,4.7,93721,4.6,-118.0,34.0,India,Maharashtra,Mumbai
895717,10,2.0,1.0,2346,5.5,-118.0,34.0,India,Gujarat,Ahmedabad
856668,27,3.3,1.1,42461,5.5,-118.0,34.0,India,Telangana,Hyderabad
492047,29,1.7,1.1,84555,5.0,-118.0,34.0,India,Gujarat,Vadodara
222458,49,1.8,1.1,57352,3.5,-118.0,34.0,India,Uttar Pradesh,Kanpur
629114,25,4.6,1.3,8668,2.7,-118.0,34.0,India,Uttar Pradesh,Lucknow
262153,26,5.7,1.8,22793,5.2,-118.0,34.0,India,Delhi,Dwarka
430182,12,5.2,1.4,34723,5.1,-118.0,34.0,India,Rajasthan,Jodhpur
691684,26,4.8,1.6,97528,3.9,-118.0,34.0,India,Rajasthan,Udaipur
260722,40,2.9,1.9,71147,5.3,-118.0,34.0,India,Kerala,Thiruvananthapuram
821473,1,4.8,4.0,47883,2.3,-118.0,34.0,India,Telangana,Warangal
840748,18,5.6,2.3,51027,2.6,-118.0,34.0,India,West Bengal,Kolkata
815575,33,2.1,1.4,84971,3.1,-118.0,34.0,India,Maharashtra,Nagpur
201013,13,1.8,1.2,51708,3.5,-118.0,34.0,India,Rajasthan,Udaipur
690284,39,4.4,1.9,81469,5.9,-118.0,34.0,India,West Bengal,Kolkata
453058,8,2.4,1.5,37730,3.7,-118.0,34.0,India,Kerala,Kozhikode
787507,36,1.6,1.1,23624,4.9,-118.0,34.0,India,Delhi,Rohini
817620,14,2.2,1.3,95891,4.6,-118.0,34.0,India,Maharashtra,Nagpur
155192,10,3.8,1.6,90963,3.5,-118.0,34.0,India,Kerala,Kochi
227390,6,5.9,3.6,44888,2.8,-118.0,34.0,India,Tamil Nadu,Coimbatore
883079,16,5.7,4.0,54553,2.2,-118.0,34.0,India,Tamil Nadu,Madurai
535606,26,5.3,1.4,43697,5.4,-118.0,34.0,India,Maharashtra,Pune
968773,28,1.6,1.1,22645,3.6,-118.0,34.0,India,Kerala,Kozhikode
849900,28,2.8,1.6,5232,3.3,-118.0,34.0,India,West Bengal,Durgapur
405133,45,3.2,1.5,82596,5.2,-118.0,34.0,India,Telangana,Warangal
794585,20,5.4,3.2,35867,3.9,-118.0,34.0,India,Telangana,Nizamabad
867187,5,6.0,3.4,29455,5.3,-118.0,34.0,India,Tamil Nadu,Coimbatore
664752,24,4.5,1.1,73589,3.8,-118.0,34.0,India,Karnataka,Bengaluru
947898,5,4.1,3.1,50170,5.1,-118.0,34.0,India,Tamil Nadu,Chennai
334318,1,4.6,1.7,47620,3.3,-118.0,34.0,India,Tamil Nadu,Chennai
594983,0,1.7,1.1,27847,5.4,-118.0,34.0,India,Telangana,Nizamabad
955964,47,5.0,1.8,16809,3.0,-118.0,34.0,India,West Bengal,Howrah
934467,36,2.4,1.3,37651,3.6,-118.0,34.0,India,Maharashtra,Pune
776415,45,2.4,1.2,87639,5.7,-118.0,34.0,India,Uttar Pradesh,Kanpur
294437,35,5.8,2.5,85353,4.0,-118.0,34.0,India,Tamil Nadu,Madurai
290809,11,2.9,1.0,9569,5.9,-118.0,34.0,India,Gujarat,Vadodara
745294,9,4.7,3.4,91908,3.3,-118.0,34.0,India,West Bengal,Kolkata
597700,17,1.7,1.0,2370,4.7,-118.0,34.0,India,West Bengal,Durgapur
359506,33,4.0,3.5,61811,2.7,-118.0,34.0,India,Rajasthan,Jaipur
742680,5,3.0,1.3,97092,5.0,-118.0,34.0,India,Delhi,New Delhi
685097,42,2.0,1.2,13722,3.6,-118.0,34.0,India,West Bengal,Kolkata
167668,40,1.7,1.1,14444,3.7,-118.0,34.0,India,Kerala,Kochi
866733,42,5.9,4.0,64105,2.9,-118.0,34.0,India,Maharashtra,Nagpur
149582,24,4.3,2.0,41541,3.9,-118.0,34.0,India,Uttar Pradesh,Varanasi
178389,2,4.5,3.1,10773,4.6,-118.0,34.0,India,Rajasthan,Udaipur
543916,49,1.7,1.1,65951,4.2,-118.0,34.0,India,Delhi,Dwarka
342186,6,4.5,3.3,58879,2.5,-118.0,34.0,India,Uttar Pradesh,Varanasi
982802,30,3.5,2.6,8502,5.6,-118.0,34.0,India,Karnataka,Hubli
160734,0,5.2,3.6,78881,5.1,-118.0,34.0,India,Telangana,Hyderabad
